Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Tesco Multi Dogs Duvet Set Single,(1),5,10.25,"Our polycotton is an everyday, durable fabric that requires minimal ironing.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304856812
Jvc Ha Fxbt Gumy Bluetooth Earphones Black,(17),4.2,20.00,Bluetooth® for wireless freedom,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298660050
Groov-E Kidz Bluetooth Headphones Pink,No ratings yet,Nan,20.00,- Bluetooth Connectivity,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301079498
Fox & Ivy 4Piece Egyptian Cotton Towel Bale Silver,(3),5,28.00,100% Egyptian cotton pile,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296838777
Tesco Basics Stainless Steel Stock Pot 24Cm,No ratings yet,Nan,10.00,- Dishwasher Safe,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295155716
Juice Boom Bluetooth Speaker Black,(33),4.6,20.00,Bluetooth® connectivity,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294476770
Tesco Super Soft Throw Pink,(1),5,10.00,- 145cm x 180cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302224233
Tresemme Fast Dry 2000 9142Tu,(154),4.7,12.00,TRESemmé® Fast Dry hairdryer,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/290165390
Groov-E Fusion Bluetooth Earphones Black,(45),4.5,25.00,Superb sound with exceptional treble and bass thanks to it's 40mm drivers.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292559537
Staedtler Collection Tin,No ratings yet,Nan,10.00,"Collection tin with all your essential writing instruments, including pencils, colour pencils, fibre tips, eraser, sharpener and geo set items",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306029815
Tesco 100 Cotton Fitted Sheet Light Pink Sb,(1),4,8.00,100% cotton,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296296962
Fox & Ivy Silver Cafetiere 3 Cup,(1),1,10.00,- 3 Espresso's or 1 regular mug of coffee,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302137519
5 Second Rule Travel Game,(23),4.7,7.00,- 5 Second Rule is now in a mini version that you can play anywhere! It's all good fun with the fast - paced family board game.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287363614
Sandisk Ultra Micro Sd Card 16Gb,(285),4.8,8.00,Take better pictures and Full HD1 video,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/275286764
Sony Mrd-Ex15ap Wired Earphones Black,(44),3.7,10.00,Powerful sound with high-power neodymium magnets,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292686927
Vtech Little Singing Puppy Pink,(3),5,12.00,Press the 3 light up buttons to introduce numbers and objects to baby,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296612318
Mitre Final Size 5,No ratings yet,Nan,9.00,3.5 mm EVA soft-touch foam backing enables players to comfortably control and play the ball - inspiring youngsters to be more confident on the ball.,14 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299602873
Sandisk Ultra Flair Usb 3.0 Memory Stick 16Gb,(29),4.8,9.00,USB 3.0 performance and high speeds of up to 150MB/s1 (32GB-128GB),Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292992259
Yes/No Game Exclusive,No ratings yet,Nan,7.00,"Without being able to say yes and no, this game quickly turns answering the most simple of questions into tricky challenges.",8 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/301274088
Master Lock 40Mm Black Aluminium Combination Padlock,No ratings yet,Nan,9.50,Master Lock 40mm Aluminium Combination Padlock,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297391104
Pinch Of Nom Kate Allinson And Kay,No ratings yet,Nan,10.00,THE #1 FASTEST SELLING NON-FICTION BOOK IN THE UK,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303731973
Tesco 20Oz Scented Candle Candied Flowers & Petals,No ratings yet,Nan,5.00,SS21 Tesco 20oz Scented Candle UK,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305153640
Unibond Triple Protection Grout Reviver,(3),4.7,6.00,Revive faded & discoloured grout lines with precision application,7ml,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/284350409
Gorilla Epoxy 25Ml,No ratings yet,Nan,5.00,Impact-tough formula,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291640753
Square Succulent In Stand,No ratings yet,Nan,4.80,This stylish artificial succulent is presented in a mini pot on a sleek black stand,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305783019
Summit Tent Light,No ratings yet,Nan,4.00,Battery Requirements: 3 x AAA included,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302074381
Joie Mandolin Slicer,(2),2.5,4.00,Safety guard included,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303250833
2Pc Silicon Bike Light,No ratings yet,Nan,4.00,2pc LED Bicycle Lights,2 x Silicon Bike Light,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305127292
Castrol Magnatec 5W-30 A5 1L,No ratings yet,Nan,10.00,Magnatec Stop-Start 5W-30 A5,Castrol MAGNATEC STOP-START 5W-30 A5 is suitable for use in Ford vehicles that require a 5W-30 lubricant that Meets Ford WSS-M2C913-C/ WSS-M2C913-D specifications.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/278910131
Tesco Neon Floral Scented Candle Apricot Blossom & Honey,No ratings yet,Nan,3.60,T. Neon Floral Scented Candle   Apricot Blossom & Honey,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305024367
Aromatherapy Ecoventis Moisture Absorber Refill 2 Pack,No ratings yet,Nan,6.00,H12.5cm x W12.7cm x D6.5cm,2 x EcoVentis Moisture Absorber,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304543658
Tesco 5M Measuring Tape,No ratings yet,Nan,2.50,"Black TPR+ABS outer shell, with string",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293153353
Frozen 2 Exclusive Character Ast,No ratings yet,Nan,5.00,"- Disney Frozen Small Doll Character Collection Assortment: Children can recreate scenes from Disney's Frozen 2 with these small dolls that can sit or stand! Inspired by characters in the film, each one wears an outfit that resembles their look from the film. Collect the Disney Frozen dolls and playsets to recreate familiar scenes with characters like Anna, Elsa, Kristoff, Olaf and Sven who your child knows and loves.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305028000
Tesco Can Air Freshener Fresh Linen,No ratings yet,Nan,2.00,T. CAN FRESH LINEN,Made in Poland,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294347071
Clear Plastic 4 Dip Dish,No ratings yet,Nan,2.00,Shatter proof recyclable 4 compartment dip dish for party foods,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/284601217
Carousel Activity Zebra,No ratings yet,Nan,3.50,"- Squeak, squeak! These soft friendly squeakers have fun textures your little one will love.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296533227
Licensed Bubble Machine Assorted,(2),1,8.00,"Create thousands of bubbles with the Hey Duggee Bubble Machine! This high powered machine creates a continuous flow of hundreds of bubbles, just tip the bubble solution in to the wand tray and press the button! Suitable for ages 3 years and above. Please note this is an assortment. You will only receive one of the pictured designs. If you would like a specific design, please add this to the notes section at the checkout page.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302843266
Simoniz Upholstery & Carpetbrush400ml,(5),4.2,5.00,Remove stains & odours from your car seats & carpets,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287525798
Contigo Travel Mug Green 590Ml,(9),4.3,16.00,Double-wall stainless steel,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295128012
Unicorn Pinata,(1),1,10.00,- Paper unicorn pinata for a fun themed party game to get the sweets out,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293401037
Tesco C545 Xl/546 Xl Combination Inket Catridges,(10),1,25.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298411138
Russell Hobbs Colours Plus Kettle Black,(64),4.1,32.00,Russell Hobbs 20413 Colours Plus kettle with 1.7L capacity,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293017786
Contigo Byron Travel Mug Pink 450Ml,(45),4.8,12.00,LEAK AND SPILL PROOF \n ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293686816
Tesco 100% Cotton Fitted Sheet Grey Double,No ratings yet,Nan,10.00,100% cotton,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296297097
Salter Clear Panel Analyser,(19),4.4,20.00,"These scales measure weight, body fat, body water, BMI and bone mass. The athlete mode and 8-user memory allows multiple users to measure their readings and store separate profiles. The glass platform is made from toughened safety glass. These scales have a 15-year guarantee.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304199823
Tesco E18 Combo Ink Cartridges,(25),4,18.00,Tesco printer-ink multipack,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/277601700
Morphy Richards Dimensions Jug Kettle White,(73),4.7,20.00,Large 1.5L capacity and a rapid boil element ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/298571512
Tesco Set Of 3 Drawers,(2),3,14.00,Beautiful accessory to suit any home,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304932866
Tesco Stainless Steel Saucepan 18Cm,(1),5,10.00,Height 9cm Width 18cm Length 18cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303280709
Castrol Edge Titanium Fst 0W-30 Oil 1L,No ratings yet,Nan,16.00,Independently proven to improve engine efficiency,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/272292415
Russell Hobbs Light Mulberry Iron 24820,(3),2.7,13.50,Ceramic Infused Colour Soleplate,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299699240
Carousel Rescue Center,(2),1,25.00,"Rescue Center: all the helpers under one roof The Dickie Toys Rescue Center is the ultimate gift idea for all fans of rescue vehicles. The rescue station easily accommodates the three free-wheeling vehicles. The fire engine, police car and ambulance ensure that every call for help in the toy town can be answered. And speaking of answering, the station has a microphone with a loudspeaker function, so that operation leaders aged three years and upwards can issue the correct commands. In addition, the doors can be opened and the station also has light and sound effects. For the ultimate in gaming fun, all that needs to be done is to insert the included batteries.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303746086
Tesco Black Kitchen Analogue Radio,(305),4.5,10.00,Analogue radio,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/271031859
Epson 29 Magenta Strawberry Printer Ink,No ratings yet,Nan,12.00,Magenta,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/290522964
Tesco Stainless Steel Saucepan 16Cm,(1),3,9.00,"Cook a wide range of stocks, stews and soups with this essential stainless steel saucepan.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303280699
Tesco 100 Cotton Fitted Sheet Grey Sb,(1),5,8.00,100% cotton,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296297080
Integral Usb 32Gb,No ratings yet,Nan,9.00,High value flash drive for everyday use,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304048283
Nu Kraft A4 Wiro Notebook Black & Kraft Assorted,No ratings yet,Nan,5.00,"The Nu: Kraft A4 Notebook is made using high quality cream FSC paper & FSC natural card covers which also feature rounded corners and foiled detailing. This product has 160 perforated pages of ruled 80gsm paper bound with a metal wiro. Colours will Vary. Please note that the products shown are an assortment, you could receive any one of the products shown, to make a request for a preference please use the picker notes available on checkout.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304103264
Staedtler Textsurfer Highlighters 4 Pack,(9),4.8,3.50,Classic Highlighters,Made in Germany,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/260119366
Tesco Super Soft Throw Berry,No ratings yet,Nan,10.00,H145cm x W180cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302781809
Croydex Stick & Lock Toilet Roll Holder,(1),5,7.00,- No drill required,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300391584
Aromatherapy Ecoventis Car Dehumidifier,(3),3,8.00,H13cm x W18cm x D3.5cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304543641
Scentos Markers And Pencils 35 Pack,No ratings yet,Nan,10.00,Scentos 35 scented colouring products,35 x Markers and Pencils,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302477002
Go Cook Acacia Meat Tenderiser,(9),4,5.00,Handcrafted wood makes every piece unique \n ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295751270
Tesco 6 Inch Cash Box,(37),4.5,6.00,Strong metal construction,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/257175220
Go Cook Stainless Steel Tongs,(7),4.1,5.00,Soft-touch handle for a comfortable grip,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295752983
The Midnight Gang David Walliams,No ratings yet,Nan,4.00,"Welcome to the Midnight Gang! Midnight is the time when all children are fast asleep, except of course for... the Midnight Gang. That is when their adventures are just beginning...",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299999293
Honeycomb Balloon Garland,(1),2,2.50,Simply assemble the honeycomb balls and hang this garland from the ceiling or wall. This versatile decoration would look great at all parties that needs an extra dash of fun!,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294062205
Fun To Learn Bag-O-Fun,(1),1,4.99,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292331236
Bickid Pncs 12,(37),4.9,2.50,Exclusive splinter-proof and wood-free pencils,Made in France,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303614726
Smallfoot Dvd,No ratings yet,Nan,5.00,"-  An animated adventure for all ages, with original music and an all-star cast, ""Smallfoot"" turns the Bigfoot legend upside down when a bright young Yeti (Channing Tatum) finds something he thought didn't exist-a human. News of this ""Smallfoot"" (James Corden) throws the simple Yeti community into an uproar over what else might be out there in the big world beyond their snowy village, in an all new story about friendship, courage and the joy of discovery.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303227349
Carousel Shopping Basket,(1),5,6.50,"- Includes lots of play food, perfect for the weekly shop",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300634816
Aromatherapy Ventis Bottle Ocean Calm Air Freshener,No ratings yet,Nan,1.85,"Liquid perfumes in glass bottle and plastic body for air vent grill, packed in double blister",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/302200532
Zebra Z - Grip Flight Black 2 Pack,No ratings yet,Nan,2.00,Ballpoint,Made in China,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/277129960
Tesco Pink & Green Animal Print Large Bag,No ratings yet,Nan,1.50,"A convenient alternative to wrapping, this stylish gift bag is ideal for presenting a variety of gifts. With a luxury finish this stylish design features pink foil detailing and matching leaf shaped tag, for you to add a special message.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304972271
Epson Cheetah T0715 Multipack Printer Ink,(70),4.7,49.00,Black & colour,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/261068704
Tesco 100% Cotton Light Pink King Size,(2),4.5,12.00,100% cotton,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296296985
Breville Vtt476 Impressions Black Toaster,(463),4.6,25.00,Breville® Impressions 4-slice toaster in black,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/291889211
Fox & Ivy Egyptian Cotton Mat Silver,(11),4.6,12.00,100% Egyptian cotton pile,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295888724
Juice Type C 1m Charging Cable Aqua,No ratings yet,Nan,12.00,"20 x faster than USB 2.0. Charge and sync your devices faster via USB-C. Plug the USB connector into a charger or computer, and the reversible USB-C connector into your device/docking station, you are now ready to charge and sync. Plug in your device in any direction due to the reversible connector. Charge faster, including mobiles, laptops, hard drives and many more. Improved technology allows faster data transfer.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303722068
Tesco Homecharger With Micro Usb Cable,(1),1,12.00,Input: 100-240V ~ 50/60Hz,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/300434552
Tesco Meadow Floral Duvet Set Single,No ratings yet,Nan,12.00,"Our polycotton is an everyday, durable fabric that requires minimal ironing.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304856870
Tesco 100% Cotton Fitted Sheet Pale Grey Single,(5),4.2,8.00,100% cotton,Packed in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/296296991
BT Essential Cordless Telephone Single,No ratings yet,Nan,45.00,Essential Phone with easy call blocking and answer machine,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299244829
Croydex Stick & Lock Rust Free Corner Basket,No ratings yet,Nan,10.00,- No drill required,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297202658
Munchkin Bath Fun Bubble Blower,(76),2.8,12.00,"Cute penguin bubble blowing bath toy with 10 motorised, rotating wands",Box. Widely Recycled,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/273042324
Terminator Dark Fate Blu-ray,(1),5,10.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306276003
Tesco Grey Geo Duvet Set Single,No ratings yet,Nan,12.00,"Tesco Grey Geo Duvet Set Single, Double, King",Produced in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304857385
Staedtler Pastel Highlighters 6 Pack,No ratings yet,Nan,4.00,Highlighter,Made in Germany,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303203245
Tesco Ezlon Pedestal & Bath Mat Set Dark Grey,(1),5,8.00,- Pedestal & Bath Mat Set Grey,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295886824
Parker Jotter Royal Blue Ball Pen Black,(3),4.7,12.00,Ball Point Pen - Medium Point - Blue ink.,"By Appointment to H.M. The Queen Manufacturers of Pens, Pencils and Inks Parker Pen Company Lichfield

By Appointment to H.R.H. The Prince of Wales Manufacturers of Writing Instruments and Inks Parker Pen Company Lichfield",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294302435
Maleficent 2 DVD,No ratings yet,Nan,7.00,Nan,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306049722
Maxell CD-R 50 Pack Spindle,(2),5,12.00,700 MB capacity per disc,50 x CD-R,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/258578600
Canon Pgi 570 Xl Black Printer Ink,No ratings yet,Nan,16.50,Black,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294551813
Tesco C510 Ink Cartridge,(34),3.9,9.00,"Specially formulated ink for crisp, sharp prints ",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/270720604
Tesco Keep The Earth Cool Insulated Bottle,(1),5,7.00,H25cm x W7cm x D7cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305328561
Harry Potter Wand,No ratings yet,Nan,10.00,"As this is an assortment, designs may vary. Range includes Harry Potter Wand, Hermione Wand and Dumbledore Wand",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305814861
Unibond Silicone Go Seal,(2),4.5,6.00,Anti-mould sealant ideal for small sealing task,Expiry date: printed date on pack.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287421310
The Ice Monster David Walliams,No ratings yet,Nan,4.00,"From No. 1 bestselling children's author, David Walliams comes his biggest and most epic adventure yet! Illustrated by the artistic genius Tony Ross.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305855938
Sistema Gripper Bottle 800Ml,No ratings yet,Nan,4.50,"The Sistema® Hydrate Gripper bottle is perfect for school, work, sports and picnics to keep hydrated on the go. Simply fill the bottle and close the lid which features the distinctive Sistema® wave design. The Sistema® Hydrate Gripper bottle features the unique Twist ‘N' Sip™ lid that allows the bottle to be opened and closed without fingers touching the sipper top - a more hygienic way to drink. This product is dishwasher safe (on the top rack) and is freezer safe.",Designed and made in New Zealand,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303356478
Tesco L Plate,(2),2.5,2.50,"Tesco Stores Ltd.,","Card. Recycle
Bag. Recycle",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293097350
Paper Mate Flex Grip Ultra Blue Ball Pens 2 Pack,(3),5,2.50,Comfort Grip,Made in Mexico,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/255728774
Tesco Football Stationery Bumper Pack 24 Pack,(1),5,3.00,"Tesco Stores Ltd.,",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/265795234
Tesco 16Oz Rubber Mallet,No ratings yet,Nan,3.00,- Fibreglass handle for shock absorption,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/293099175
Tesco Ladle,No ratings yet,Nan,2.00,Height 39cm Width 10cm Length 8cm,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303687155
Tiara 4 Pack Dual Sourced Duplicate,No ratings yet,Nan,2.00,Play dress up with this super sweet tiara.,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/289400292
Staedtler Rainbow Ball Pens 10 Pack,(9),4.9,4.00,Ballpoint pen in triangular shape.,Made in Thailand,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/264412419
Tesco Basic Stainless Steel Window Lid Canister,No ratings yet,Nan,1.70,Kitchen canister with window lid - perfect for storing pasta.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/292146974
"Bad Dad, David Walliams, Illustrated by Tony Ross",No ratings yet,Nan,4.00,"Read David Walliams' latest bestselling children's book, Bad Dad, a fast and furious adventure for boys and girls aged 7-12. Beautifully illustrated by artistic genius Tony Ross.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303088835
Grandpa's Great Escape David Walliams,(15),4.9,4.00,"The eighth novel from NUMBER ONE bestselling author, David Walliams - now available in paperback!",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295630563
Harry Potter and the Prisoner of Azkaban J.K Rowling,(26),5,4.50,"When the Knight Bus crashes through the darkness and screeches to a halt in front of him, it's the start of another far from ordinary year at Hogwarts for Harry Potter. Sirius Black, escaped mass-murderer and follower of Lord Voldemort, is on the run - and they say he is coming after Harry. In his first ever Divination class, Professor Trelawney sees an omen of death in Harry's tea leaves . But perhaps most terrifying of all are the Dementors patrolling the school grounds, with their soul-sucking kiss.These new editions of the classic and internationally bestselling, multi-award-winning series feature instantly pick-up-able new jackets by Jonny Duddle, with huge child appeal, to bring Harry Potter to the next generation of readers. It's time to PASS THE MAGIC ON.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285679751
Simoniz Diamond Wax 500Ml,(6),4.5,6.00,Achieve a high-gloss finish on your car exterior for a new-look effect,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/287525850
Redex 5W-40 2L,No ratings yet,Nan,13.00,"Recommended for applications requiring: API SL CF; ACEA A3/B4; API SL CF “ACEA A3/B4” MB 229.1; MB 229.3; VW 502 00, VW 505 00; RN0700, RN0710; Porsche A40;",2l,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/304717914
BT 3960 Cordless Telephone Trio,(4),3.8,70.00,Block up to 50 numbers,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/294761069
Breville Vst041 Deep Fill Sandwich Toaster,(292),4.7,35.00,Breville® VST041 2-Slice Deep-fill Sandwich Toaster in silver,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285284549
Babyliss Pro 235 Smooth 2398Bu,(24),4.7,32.00,BaByliss® hair straightener with tourmaline-ceramic plates,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/290165038
Slumberdown Touch Of Luxury Memory Foam Pillow,(4),3.8,15.00,Pressure relieving memory foam,Made in the UK,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/299095360
Snazaroo Ultimate Party Pack,No ratings yet,Nan,14.00,Set includes 2ml White and Black,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285582317
Tesco Aluminium Saucepan Set 3Pc,(19),4.7,30.00,- Suitable for all hob types including induction,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295155837
Tesco Blue Reversible Duvet Set King,No ratings yet,Nan,12.00,"Tesco Blue Reversible Duvet Set Single, Double, King",Produced in Pakistan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303687938
Go Cook Acacia Chopping Board,No ratings yet,Nan,15.00,"This product is guaranteed for 5 years. This guarantee is applicable for defects in material or workmanship under normal household use and when cared for according to the Care and Use Guidelines. The following are excluded from the terms and conditions of the guarantee: Damage caused by normal wear and tear, accident, misuse, abuse or commercial use. Scratches, stains, discolouration, corrosion or damage from overheating. Scratches and discolouration caused by dishwasher are not covered by this guarantee. Consequential damage is excluded from this guarantee. The Guarantee is only valid upon presentation of a dated proof of purchase. Upon examination of the product by Tesco, if it is found that there is a defect in material or workmanship, and the defect was not caused by an excluded category as set out above, Tesco will replace the product or if no longer available, a similar product. Please note, for sets, only the defective product will be replaced.",Store in dry conditions.,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/303701577
Sandisk Extreme Micro Sd Card 32Gb,(48),4.9,11.00,Engineered for the latest Android smartphones and tablets and MIL cameras,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/284090060
Tp-Link Ac750 Dual Band Wi-Fi Range Extender,(6),4.3,30.00,"""Greatly extend existing wireless coverage to eliminate """"dead zones""""""",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/288305297
Sandisk Ultra Micro Sd 64Gb,(68),4.8,18.00,SanDisk 64GB Ultra microSDXC with adaptor,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/285023807
Groov-E Overhead Kids Headphones Pink,(139),4.7,10.00,Kids’ headphones in pink,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/284328558
Go Cook Colander,No ratings yet,Nan,5.00,Lightweight and easy to use \n ,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295753810
Gorilla Clear Repair Tape,(1),5,8.50,Extra thick adhesive layer.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/297347331
Fox & Ivy Scented Candle Tuberose & Star Magnolia,No ratings yet,Nan,6.00,"Inspired by fine fragrance, the Fox & Ivy Floral Collection will infuse your home with beautiful, long lasting fragrance. Each scent has been exclusively developed with complex layers of rich and luxurious notes, specially blended to bring a touch of elegance to your home.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305023269
No More Nails Click And Fix,No ratings yet,Nan,6.00,UniBond No More Nails Click Fix - Pre-dosed measures for simple mounting jobs at home!,"Important: Replace cap after use. Store in cool, dry conditions. Product can be used for first time up to 18 months from date printed on the back of blister card. Once aluminum foil removed, use up within 6 months with closed cap (and within 18 months after production).",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305921970
Pinch of Nom: Everyday Light: Kate Allinson and Kay Featherstone,No ratings yet,Nan,10.00,"100 delicious recipes - all under 400 calories - from the authors of Pinch of Nom, the fastest-selling cookbook of all time.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305383200
Logic Compact Intense X 2 Caps Peppermint,No ratings yet,Nan,5.00,Discover more at www.logicvapes.co.uk,18 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305384683
